,gps_e,gps_n,pf_e,pf_n,pf_theta,diff_e,diff_n,diff_sum,error
41,743119.2530601914,3398201.747924218,743081.5392885684,3398160.5855185837,0.8800798497549294,1422.328570030082,1694.3436376025636,3116.6722076326455,55.827163707577384
42,743120.2672434236,3398202.9118091254,743093.0114018077,3398172.466010453,0.8884850923503456,742.8809021942463,926.9466567923995,1669.8275589866457,40.86352357526998
43,743121.2888804607,3398204.0846183854,743105.6063759723,3398185.520846072,0.8958453229851073,245.94094702831217,344.61364249992465,590.5545895282369,24.301328966298055
44,743122.2784395933,3398205.2407921073,,,0.0,,,,
45,743123.2506330358,3398206.3900644407,,,0.0,,,,
46,743124.2198409133,3398207.544021625,,,0.0,,,,
47,743125.146601846,3398208.6809020108,,,0.0,,,,
48,743126.0766383694,3398209.8268963005,,,0.0,,,,
49,743126.9744081425,3398210.9626301844,,,0.0,,,,
50,743127.8566355052,3398212.0996654555,743100.5073783792,3398179.673513191,0.8918701624149833,747.9818653432346,1051.455350693466,1799.4372160367006,42.419773880075084
51,743128.7308384986,3398213.24212386,743112.0377406114,3398191.517600177,0.8890813313019882,278.65951707202436,471.9549292566424,750.6144463286668,27.3973437823572
52,743129.570384434,3398214.3714525322,743115.4280912168,3398195.1154393684,0.9004335929811118,200.00445743917598,370.79404296563604,570.798500404812,23.89138967085866
53,743130.4064042736,3398215.5066676997,743116.2333031562,3398197.509569927,0.9580441588068263,200.87679528316036,323.8955282345842,524.7723235177446,22.90790962785004
54,743131.2141340052,3398216.6393574006,743109.0597413958,3398189.610498166,0.9553461269861373,490.8171118953875,730.5592315138207,1221.3763434092082,34.94819513807842
55,743132.0015748825,3398217.773990073,743105.4274230764,3398184.642250861,0.9601370859324321,706.1855442181171,1097.7121431943779,1803.897687412495,42.472316718216526
56,743132.7763988789,3398218.915775709,743074.6738789359,3398153.0829602173,1.0108915097398898,3375.9028237301545,4333.959595550308,7709.862419280463,87.8058222402163
57,743133.51599257,3398220.052011949,743071.036413666,3398150.0827898374,1.0529922264939058,3903.697780020245,4895.692042906257,8799.389822926501,93.80506288536084
58,743134.2473128838,3398221.1977722635,743072.2776363961,3398152.0468893936,1.0782902936131677,3840.2408039939023,4781.844601694772,8622.085405688675,92.85518513087287
59,743134.9457599405,3398222.3423238993,743083.6787051308,3398164.759674167,1.0951882955779535,2628.3109088631472,3315.7615502128156,5944.072459075963,77.0978109875758
60,743135.6202777004,3398223.488916903,743110.737440526,3398193.831686503,1.1025545463926925,619.1555858449095,879.5513149995543,1498.7069008444637,38.7131360244099
61,743136.2804635022,3398224.640531995,743094.1850166355,3398177.0849559107,1.0883100600859086,1772.0266469075123,2261.5328166983913,4033.5594636059036,63.51030990009342
62,743136.9055035799,3398225.7917392883,743090.0697667429,3398173.532053509,1.1224462709398382,2193.58624506521,2731.0747577674806,4924.66100283269,70.17592894171541
63,743137.5170049998,3398226.954340223,743121.300034487,3398207.2754679876,1.1326878448075557,262.9901326117232,387.2580124644783,650.2481450762016,25.49996362891919
64,743138.0951212617,3398228.115669217,743135.4711523325,3398223.2773570083,1.1605371517479055,6.8852129412430925,23.409265028395797,30.29447796963889,5.504041966558657
65,743138.6477397251,3398229.280295444,743144.9488585029,3398236.5216879603,1.3120810710995539,39.704097852347246,52.43776557172782,92.14186342407507,9.59905534019234
66,743139.1837047014,3398230.4529130496,,,0.0,,,,
67,743139.6746286931,3398231.6244598464,,,0.0,,,,
68,743140.1465797141,3398232.814767328,,,0.0,,,,
69,743140.5873776362,3398233.992954063,,,0.0,,,,
70,743141.0017249594,3398235.1691992595,,,0.0,,,,
71,743141.3934291223,3398236.355753906,743148.1520460928,3398247.762594398,1.5190270796598153,45.67890335396806,130.1160100108415,175.79491336480956,13.258767414990338
72,743141.7410007396,3398237.537590742,743148.2721435765,3398248.649242941,1.5468962998740803,42.6558267560201,123.46881458516951,166.1246413411896,12.88893484121902
73,743142.0742415702,3398238.739197262,743148.3343952983,3398249.824681411,1.574332553169416,39.18952469908876,122.88795881627769,162.07748351536645,12.730965537435345
74,743142.36687979,3398239.9241043082,743148.3180711451,3398250.668536972,1.6016795026776134,35.416678545315094,115.44283326145298,150.85951180676807,12.282488013703416
75,743142.6275189288,3398241.106660137,743148.3229184658,3398251.4569476945,1.6440831372406512,32.43757588587803,107.1284525245866,139.56602841046464,11.813806685842826
76,743142.8598514579,3398242.3051826498,743148.3066119675,3398251.9810319724,1.6731218698053913,29.667200049251814,93.6220601155028,123.28926016475462,11.10356970369235
77,743143.049175789,3398243.4838260924,743148.2076971142,3398253.131554876,1.7103546128421963,26.61034226265707,93.07867068082633,119.6890129434834,10.940247389500998
78,743143.2101220789,3398244.695403391,743148.6197397836,3398253.4382541985,1.7929155216297343,29.26396371088005,76.43744024212323,105.70140395300328,10.281118808427577
79,743143.3423646858,3398245.8744081473,743147.7243868873,3398256.5823673285,1.7728045559172314,19.20211857385037,114.66038982546284,133.8625083993132,11.569896646008262
80,743143.440518807,3398247.0506786318,743147.7153714225,3398257.567965672,1.8497901244622912,18.274364883664806,110.61332668447182,128.88769156813663,11.352871512006846
81,743143.5091466305,3398248.239608073,743147.6920889955,3398258.0705683827,1.9283679073677638,17.497006828467892,96.6477806089029,114.1447874373708,10.68385639352059
82,743143.544791394,3398249.404572061,743147.2955530572,3398258.6923564686,1.9531483970155459,14.068213054070457,86.26293920663896,100.33115226070942,10.016543927957857
83,743143.5392815861,3398250.58709741,743146.8509919933,3398259.5814058674,1.9729836844073947,10.967425821547192,80.89758462405432,91.86501044560151,9.584623646528929
84,743143.5106685861,3398251.7499616486,743146.4894036229,3398260.3665054766,1.9730185938962852,8.872862419452467,74.24482754060465,83.1176899600571,9.116890366789386
85,743143.4478189463,3398252.907763764,743146.0649245878,3398261.3283558716,2.01151938588187,6.849241938869108,70.90637144611341,77.75561338498252,8.81791434438907
86,743143.3488268491,3398254.079624778,743145.6225151697,3398262.6544341072,2.041865910560256,5.169658578942573,73.52735503073903,78.6970136096816,8.871133727415094
87,743143.231875592,3398255.2165736062,743143.850574346,3398266.3696705126,2.064163925055446,0.3827881481994385,124.39157060299472,124.77435875119416,11.170244346082773
88,743143.0748294191,3398256.3755501336,,,0.0,,,,
89,743142.9013068493,3398257.5080678547,,,0.0,,,,
90,743142.6965811589,3398258.6306848363,,,0.0,,,,
91,743142.4465427995,3398259.7612903253,,,0.0,,,,
92,743142.1931437075,3398260.857933836,743143.985956298,3398268.219644012,2.13077531481445,3.214176984609788,54.194776713535134,57.40895369814492,7.576869650333502
93,743141.8843619255,3398261.9686399414,743143.7837366343,3398268.8351443317,2.1234247940383137,3.6076242843003743,47.14888254143708,50.75650682573745,7.124360099386994
94,743141.5670220684,3398263.0560882664,743141.7726613573,3398270.984381053,2.180038437747403,0.042287517129894606,62.85782651167911,62.900114028809,7.930959212403566
95,743141.2214759123,3398264.131405008,743142.8992761926,3398271.083332295,2.223937170378113,2.815013780880919,48.3292930042693,51.14430678515022,7.151524787424722
96,743140.8293861918,3398265.210911569,743140.530402809,3398273.346788362,2.2960279340236402,0.08939106316638291,66.19249119004111,66.2818822532075,8.141368573723186
97,743140.4382881982,3398266.265336064,743141.6068449474,3398273.515952774,2.3022164896624,1.3655248761911605,52.57144267100575,53.93696754719691,7.344179160886321
98,743139.9881049335,3398267.318914288,743140.9862477041,3398273.5553721194,2.2723268124228837,0.9962889905169262,38.89340628066371,39.889695271180635,6.315828945687228
99,743139.5364530222,3398268.3634195994,743140.2636204517,3398274.404362476,2.3083775804714484,0.528772470553104,36.49299083834101,37.02176330889411,6.084551200285368
100,743139.0553100011,3398269.403254297,743139.5775417802,3398275.250883998,2.3260694348381583,0.2727260310614864,34.19477311753053,34.46749914859202,5.870902754141992
101,743138.5191799293,3398270.445589762,743138.8368336172,3398275.817265061,2.355601273534255,0.10090386543879427,28.854895518046774,28.95579938348557,5.3810593179675665
102,743138.0049188398,3398271.464477832,743138.2248117556,3398276.4938734644,2.369994323438596,0.048352894420758255,25.294820427665012,25.34317332208577,5.034200365707127
103,743137.4245141085,3398272.4876804394,743137.4747682274,3398277.126159004,2.396294577751331,0.0025254764742595913,21.51548339392099,21.518008870395253,4.638750787700849
104,743136.8448437745,3398273.494214998,,,0.0,,,,
105,743136.2385591943,3398274.492244079,,,0.0,,,,
106,743135.5800444648,3398275.492268122,,,0.0,,,,
107,743134.9504340983,3398276.472594023,,,0.0,,,,
108,743134.2470459557,3398277.448383639,,,0.0,,,,
109,743133.5630337222,3398278.418180633,,,0.0,,,,
110,743132.8633545274,3398279.3849370712,,,0.0,,,,
111,743132.1097946084,3398280.350680966,,,0.0,,,,
112,743131.397313971,3398281.3081081207,,,0.0,,,,
113,743130.6154311724,3398282.2668834347,743126.9705589383,3398288.958423438,2.464265701681311,13.285093602814758,44.77670761561076,58.061801218425515,7.61982947436657
114,743129.8536998406,3398283.2199161244,743126.195944824,3398289.910161176,2.463531888973135,13.37917176133142,44.75937885404774,58.13855061537916,7.624863973565637
115,743129.0767833774,3398284.168343689,743125.3605669916,3398290.6712398273,2.4710004069979865,13.810264226312828,42.28765818768765,56.09792241400048,7.489854632367739
116,743128.2503726931,3398285.114256675,743124.8040322696,3398291.320786068,2.468614580107009,11.877262314144174,38.5210071102257,50.39826942436988,7.099173855060171
117,743127.4585071601,3398286.062449387,743124.5192718582,3398291.941821014,2.4589432696888407,8.63910416005948,34.56701073112326,43.20611489118274,6.573135849134927
118,743126.5976313009,3398287.0035534995,743123.8524851345,3398292.741009416,2.4679308377902065,7.535827474992944,32.91840039482494,40.454227869817885,6.360363815837729
119,743125.7581670204,3398287.9512891457,743123.1359155255,3398293.540566982,2.488383474687204,6.876202902526519,31.24002672831928,38.116229630845794,6.17383427303048
120,743124.9040283792,3398288.8994676387,743122.0055629247,3398294.5606373223,2.4949108028863924,8.401101991384369,32.048842186067084,40.44994417745146,6.360027057918186
121,743123.9996292288,3398289.843487097,743120.5431204634,3398295.628887009,2.4865118048732153,11.947452845721072,33.47085214090407,45.418304986625145,6.739310423672822
122,743123.1329033633,3398290.7965464313,743119.4609605974,3398296.593208747,2.4815122689678275,13.483163676345796,33.60129400256116,47.08445767890696,6.861811544986277
123,743122.1996930233,3398291.744330639,743118.6272469602,3398297.2898436934,2.477885638496611,12.762370874193786,30.75271503603258,43.51508591022637,6.596596539900434
124,743121.2834760658,3398292.6947464314,743117.89842961,3398297.9205619525,2.493689544383879,11.458539508551961,27.309147860438994,38.767687368990956,6.226370320579314
125,743120.3519993633,3398293.6448428375,743117.0880988503,3398298.637141953,2.499103884043712,10.653046558408105,24.923050461127605,35.57609701953571,5.9645701454116296
126,743119.3731402697,3398294.5928082676,743116.554340099,3398299.204800813,2.4962341476049748,7.945634402186458,21.270475239063998,29.216109641250455,5.4051928403388585
127,743118.4232854211,3398295.5423081834,743115.2324409173,3398300.2494064476,2.508795110542373,10.18148864751633,22.156774069278807,32.338262716795136,5.686674134922375
128,743117.407237798,3398296.4854806773,,,0.0,,,,
129,743116.4122483339,3398297.43512175,,,0.0,,,,
130,743115.4040617248,3398298.3860139567,,,0.0,,,,
131,743114.3486804683,3398299.333384776,,,0.0,,,,
132,743113.3354842521,3398300.2955796374,,,0.0,,,,
133,743112.2562861585,3398301.251890507,,,0.0,,,,
134,743111.2032192164,3398302.2203118633,743108.7970943144,3398303.384686343,2.511631765728601,5.7894370443817,1.355767928646706,7.145204973028406,2.6730516218413003
135,743110.1399890404,3398303.1940046526,743103.549241678,3398307.540887333,2.4607314246483516,43.43795079588406,18.895389037431066,62.33333983331513,7.895146599862167
136,743109.029304947,3398304.1657715323,743102.6854877397,3398309.11525201,2.4499850278816937,40.244016759176056,24.49735699933634,64.7413737585124,8.046202443296613
137,743107.968560399,3398305.1558954976,743101.9499339659,3398310.1780527746,2.4446052577462165,36.22386414119425,25.222063714728982,61.44592785592323,7.838745298574462
138,743106.8410932375,3398306.141410588,743101.2940102918,3398311.138061569,2.4543613408507774,30.770129206525272,24.966521028438084,55.736650234963356,7.465698241622371
139,743105.7427291087,3398307.13987823,743101.377535603,3398311.9781471053,2.4608461062145386,19.054914341812964,23.408845708191272,42.46376005000424,6.516422335147119
140,743104.6365872967,3398308.145711679,743101.6923334334,3398311.6132002813,2.4664467389769995,8.668630811563618,12.023477206868481,20.6921080184321,4.548857880658847
141,743103.482282151,3398309.152366761,743101.0754913591,3398312.100394367,2.4718057197227776,5.792641915947236,8.690866763713,14.483508679660236,3.805720520435025
142,743102.3787047374,3398310.1701649926,743098.2233700966,3398314.95770335,2.427582282724993,17.26680597669983,22.920523524961713,40.18732950166154,6.339347718942505
143,743101.2124661343,3398311.1883277106,743096.2924250922,3398316.491233801,2.438946650266465,24.206803856412947,28.1208130035342,52.32761685994714,7.233783025495522
144,743100.0747686513,3398312.213696516,743095.4665202854,3398317.0313395285,2.453458687746505,21.235953002064775,23.209684194789872,44.44563719685465,6.666756122497256
145,743098.9296719434,3398313.2445026236,743094.4364296955,3398317.7976216115,2.4651932146415083,20.189225898865768,20.730892518342063,40.92011841720783,6.396883492546025
146,743097.7373296409,3398314.277003473,743093.2481124508,3398318.6583102946,2.4629731125071466,20.15307097963741,19.195849463950626,39.348920443588035,6.272871785999459
147,743096.5964593187,3398315.319321249,743093.6245973327,3398318.455620585,2.4612849362449833,8.831963663699552,9.836373524137462,18.668337187837015,4.3206871198730665
148,743095.3909490133,3398316.363637585,743092.5471610039,3398319.6435196637,2.4462891402436786,8.087130242235142,10.757626449027368,18.84475669126251,4.3410547901705305
149,743094.2179988208,3398317.414114508,,,0.0,,,,
150,743093.0394223398,3398318.469603957,,,0.0,,,,
151,743091.8157445211,3398319.5286962837,,,0.0,,,,
152,743090.6446286511,3398320.5957964137,,,0.0,,,,
153,743089.4120423446,3398321.668840998,,,0.0,,,,
154,743088.2091977545,3398322.74436652,,,0.0,,,,
155,743087.0007261909,3398323.8239489365,743080.9418057888,3398329.043311756,2.3770891976296626,36.7105164387391,27.24174824228175,63.95226468102085,7.997015986042597
156,743085.7506823353,3398324.90801476,743080.1845345786,3398330.0700501767,2.38719456130045,30.98200085011558,26.64660964441839,57.62861049453397,7.591351032229637
157,743084.5485754745,3398325.9953605738,743079.347208278,3398330.928114272,2.4059351518424683,27.054220712935976,24.33205904942102,51.38627976235699,7.168422404013103
158,743083.2871952374,3398327.0901985923,743078.4646913599,3398331.77853346,2.414740815151929,23.256543648063083,21.980483832853054,45.23702748091614,6.725847714668846
159,743082.0539289851,3398328.1844847,743077.5234373459,3398333.029317567,2.4188930099884027,20.525354493566933,23.47240550837175,43.99776000193869,6.633080732354966
160,743080.8067271814,3398329.2850417206,743075.7385120665,3398334.783005914,2.4335053024998,25.686804450692232,30.22761027387469,55.914414724566925,7.477594180253895
161,743079.5315332642,3398330.394599317,743074.4035846012,3398335.9712470355,2.439220344419498,26.295857490000706,31.098999775548776,57.39485726554948,7.575939365223925
162,743078.2985379309,3398331.499636239,743073.0129819842,3398337.097097972,2.439651549943016,27.937101666299192,31.331577852799505,59.2686795190987,7.698615428705262
163,743077.0108888344,3398332.616144066,743071.8292549215,3398337.9536792035,2.438846395377314,26.849330006712112,28.489281342025542,55.33861134873766,7.438992629969307
164,743075.7508778719,3398333.729454786,743071.1628414866,3398338.5141204307,2.437712167009946,21.050077872363342,22.893025330945818,43.943103203309164,6.628959435937828
165,743074.487508815,3398334.845194947,743070.9406985014,3398339.002144123,2.462450442948295,12.579863400613904,17.280226451742262,29.860089852356168,5.4644386584859905
166,743073.1873872997,3398335.9694275884,743068.2762805019,3398341.548322469,2.443017148314463,24.118969980050775,31.12406808878794,55.243038068838715,7.432566048737052
167,743071.9308545091,3398337.0937941424,743066.8613411573,3398342.7034613886,2.444581435129541,25.699965623803823,31.468366613425072,57.168332237228896,7.560974291533393
168,743070.6222393601,3398338.22943153,743065.6364603182,3398343.7279422,2.443175264672715,24.857992654550113,30.233619587189647,55.09161224173976,7.4223724133015425
169,743069.3402483959,3398339.361306477,743064.5221694276,3398344.723789461,2.4385684748528123,23.21388494501279,28.75622375459726,51.97010869961005,7.209029664220425
170,743068.0552141239,3398340.496496137,743063.9001415825,3398345.4975146935,2.430572988574245,17.264627824643355,25.010186600462443,42.2748144251058,6.501908521742351
171,743066.7356882131,3398341.6398936855,743063.2773450023,3398346.2499986407,2.4238550851929395,11.960137764121855,21.253067698578835,33.21320546270069,5.76308992318363
172,743065.457950768,3398342.781111566,,,0.0,,,,
173,743064.1314695111,3398343.9369817777,,,0.0,,,,
174,743062.8295074534,3398345.0864333287,,,0.0,,,,
175,743061.5251807079,3398346.238801704,,,0.0,,,,
176,743060.1896393108,3398347.4035070655,743057.6515724071,3398350.3917808905,2.410677358892904,6.441783607714648,8.929780453364053,15.3715640610787,3.9206586259299216
177,743058.8938629016,3398348.557799592,743057.5888509448,3398351.111673281,2.3720617751657604,1.703056207485179,6.522270818926598,8.225327026411778,2.8679830938155435
178,743057.5538872986,3398349.7271313923,743056.8746145397,3398351.8221498835,2.371159672072933,0.46141148097122037,4.389102478256017,4.8505139592272375,2.2023882398948733
179,743056.2383836968,3398350.888183858,743052.6165890486,3398354.5648460076,2.421594101093925,13.11739647314523,13.517844564059496,26.63524103720473,5.160934124478313
180,743054.9200860535,3398352.050412986,743048.9501064784,3398358.2508513774,2.4356987961963825,35.64065612754909,38.44543624576112,74.08609237331021,8.607327830012647
181,743053.571178345,3398353.223908034,743050.0011121528,3398357.6108604777,2.4559172039244155,12.74537261659922,19.245351741653625,31.990724358252844,5.6560343314245225
182,743052.2657596454,3398354.384181769,743051.0945185849,3398357.1184479315,2.400529524597956,1.3718056217576102,7.476211446759775,8.848017068517386,2.9745616598950146
183,743050.9255507239,3398355.554025555,743050.2285922332,3398358.076602012,2.392463937516786,0.4857511378477412,6.363391980853235,6.849143118700976,2.617086761783219
184,743049.6012979078,3398356.7220350695,743047.9723004235,3398359.9595872676,2.408293587160748,2.6536328036017824,10.481744235524035,13.135377039125817,3.624276071041749
185,743048.2830186569,3398357.8933824818,743042.8804544486,3398364.346919197,2.421700692806278,29.187700024329654,41.64813613648012,70.83583616080978,8.416402804096878
186,743046.9356200821,3398359.0771917994,743043.1621342159,3398364.0821617716,2.444966751510222,14.239195581976738,25.049724422481432,39.28892000445817,6.268087427952659
187,743045.6361190848,3398360.2403636468,743042.9416246753,3398364.1864825515,2.4401601239092376,7.260300122754819,15.571854410372806,22.832154533127625,4.7783003812158595
188,743044.2806191727,3398361.431066777,743043.0722028032,3398363.9441998973,2.452867345090659,1.4602701221016974,6.315838080134733,7.77610820223643,2.78856741038054
189,743042.9774525255,3398362.5994248283,743042.2429336763,3398364.988615325,2.4390989267385157,0.5395179397926202,5.708231230366581,6.247749170159201,2.4995497934946607
190,743041.6751681237,3398363.7692493205,743040.9766216889,3398366.13708427,2.4402432496918847,0.48796712150562865,5.606642347601407,6.094609469107036,2.4687262847685316
191,743040.346373383,3398364.9516463997,,,0.0,,,,
192,743039.0644343072,3398366.1101281242,,,0.0,,,,
193,743037.7480950862,3398367.2895529335,,,0.0,,,,
194,743036.4622356142,3398368.4536283347,,,0.0,,,,
195,743035.1823520107,3398369.616005272,,,0.0,,,,
196,743033.8823637393,3398370.7919520116,,,0.0,,,,
197,743032.6235528607,3398371.9433900304,743028.3704182351,3398375.712060566,2.4271742759455277,18.08915414360202,14.202877606249166,32.29203174985118,5.682607830024097
198,743031.33435895,3398373.1138216224,743027.5280013144,3398376.6710758153,2.4242349947240953,14.488358450477024,12.654057392797995,27.142415843275018,5.209838370168025
199,743030.0726141434,3398374.267698818,743026.8171636511,3398377.585453722,2.4240771354139117,10.597957907550114,11.007497604833498,21.605455512383614,4.648166898077522
200,743028.8163007848,3398375.4182897387,743026.106530042,3398378.4487578166,2.4223598191577778,7.342857478555524,9.183736770955745,16.52659424951127,4.065291410158842
201,743027.5420881753,3398376.580666587,743024.4361195536,3398380.508967791,2.406015854101666,9.64704107883502,15.431550349315977,25.078591428150997,5.007852975892064
202,743026.3051438667,3398377.720641622,743022.5044932507,3398382.501808255,2.398350159375527,14.444945104472433,22.85955437371162,37.304499478184056,6.10774094720659
203,743025.0359206866,3398378.8874447984,743021.6814679813,3398383.342917199,2.3983433411930983,11.252352951716123,19.851234310832744,31.103587262548867,5.577059015516051
204,743023.7984493049,3398380.024102214,743020.7800478055,3398384.10307724,2.4005346581179627,9.110747611410991,16.6380372629772,25.748784874388193,5.074326051249386
205,743022.561113304,3398381.1567595243,743019.8773259887,3398385.0211768453,2.3947334303158225,7.202714353598791,14.933721231221034,22.136435584819825,4.704937362475703
206,743021.3108670462,3398382.3016771954,743019.0276428894,3398385.8133706893,2.401810601577677,5.213112550308647,12.331991195301583,17.54510374561023,4.188687592266846
207,743020.0836324195,3398383.4130746005,743017.3043248774,3398387.639696456,2.394946524344652,7.7245504131266065,17.864332309525402,25.58888272265201,5.05854551453795
208,743018.839524195,3398384.5412400505,743014.9917122627,3398389.727451099,2.400949284257119,14.805656665656723,26.89678504088427,41.702441706540995,6.457742771784967
209,743017.6103657876,3398385.6489008283,743013.9937095328,3398390.4164645155,2.4200595636140996,13.080202465822103,22.729663511239046,35.80986597706115,5.984134521972342
210,743016.3835932286,3398386.749771355,743013.1205202191,3398391.0517387353,2.4398833749142277,10.647645465687813,18.506923339467892,29.154568805155705,5.3994970881699444
211,743015.1460950226,3398387.859077509,743012.4752318467,3398391.575852681,2.4336208291036026,7.13351010427765,13.814417678633523,20.947927782911172,4.576890623874594
212,743013.932816169,3398388.945609186,743011.7780488549,3398392.1375681777,2.418138454655846,4.643022177864301,10.188602205401049,14.83162438326535,3.8511848025335462
213,743012.7050845036,3398390.0464842077,743010.54906233,3398393.6308327154,2.402119363745341,4.648431612991784,12.84755422458795,17.495985837579735,4.182820320977191
214,743011.4928747505,3398391.1341250604,743007.9931335242,3398396.080084242,2.397463408519516,12.248188651191864,24.4625122253096,36.71070087650146,6.05893562240939
215,743010.2847002978,3398392.218034802,,,0.0,,,,
216,743009.0686515025,3398393.3096440053,,,0.0,,,,
217,743007.8693998281,3398394.3888743594,,,0.0,,,,
218,743006.6651333872,3398395.470754969,743005.559988512,3398397.552762074,2.4007487458716126,1.2213451952703673,4.334753585256289,5.556098780526656,2.3571378365565847
